PRODUCT_CODE;VENDOR_CODE;PRODUCT_NAME;PRODUCT_COLOR;BRAND;TYPE
PR41867;95745435;Merrill;Blue;B2689;T276
PR41868;64729513;Nolte;Purple;B4118;T254
PR41869;29458790;Jones;Blue;B3898;T147
PR41870;27918917;Sternberg;Blue;B3397;T361
PR41871;56652326;Wagoner;Green;B2540;T159
PR41872;98125859;Lawson;Purple;B3892;T239
PR41873;42308318;Spicher;Blue;B5343;T255
PR41874;67712741;Michael;Blue;B3465;T145
PR41875;02591547;Boles;Blue;B2945;T194
PR41876;69266083;Ferguson;Green;B4966;T322
PR41877;77605323;Long;Green;B4694;T135
PR41878;04371339;Dudley;White;B4854;T288
PR41879;93426491;Thomas;Brown;B2659;T201
PR41880;97658838;Tritt;Blue;B5369;T301
PR41881;29004229;Oliver;Blue;B5159;T363
PR41882;21996770;Morris;Purple;B5622;T250
PR41883;42742456;Hammond;Blue;B4892;T276
PR41884;70610288;McGill;Green;B2004;T258
PR41885;09512629;Fountain;Purple;B4002;T186
PR41886;08885596;Reed;Silver;B2935;T303
PR41887;23805006;Arnold;Yellow;B4821;T232
PR41888;58379062;Day;Blue;B4749;T304
PR41889;30177032;Figueroa;Silver;B4319;T306
PR41890;14271812;Parker;Purple;B3393;T216
PR41891;69018340;Tran;Blue;B4354;T172
PR41892;91494833;Berrios;Blue;B3607;T205
PR41893;31014069;Hillman;Blue;B4412;T241
PR41894;65800516;Douglas;Silver;B4356;T205
PR41895;20864790;Raney;Orange;B2467;T417
PR41896;76859790;Badgett;Black;B4310;T262
PR41897;73209722;Allen;Red;B3290;T280
PR41898;26608788;Kelly;Purple;B4657;T356
PR41899;86866645;Huffman;Purple;B4852;T158
PR41900;35801812;Smith;Green;B3648;T328
PR41901;02509133;Timberlake;Blue;B4328;T287
PR41902;95000529;Macias;Blue;B5805;T226
PR41903;13327090;Shanklin;Blue;B4605;T230
PR41904;43730584;Fetters;Blue;B4055;T334
PR41905;48085836;Perdue;Blue;B3689;T221
PR41906;96377818;Diaz;Blue;B4892;T260
PR41907;48451195;Sparks;Purple;B3717;T356
PR41908;53703022;Stewart;Red;B4413;T213
PR41909;82272055;Craner;Blue;B3773;T326
PR41910;59810567;Martinez;Orange;B3956;T221
PR41911;75996983;Simmons;Blue;B3427;T190
PR41912;28741154;Porras;Blue;B4103;T267
PR41913;85869492;Burns;Red;B4487;T299
PR41914;96108334;Marquart;Blue;B4030;T293
PR41915;02406959;Grady;Red;B3624;T269
PR41916;58215907;Brumfield;Purple;B3022;T269
PR41917;40301029;Hairston;Black;B5947;T251
PR41918;42806060;Domenech;Red;B1752;T256
PR41919;54124067;Clifford;Red;B4647;T299
PR41920;40603756;Vass;Blue;B4300;T309
PR41921;17409845;McGowan;Green;B3364;T258
PR41922;79545601;Gupton;Brown;B4102;T219
PR41923;01807500;Rhine;Purple;B3309;T342
PR41924;78203250;Burton;Orange;B3541;T267
PR41925;02675686;Vigil;Red;B5556;T233
PR41926;25804340;Hall;Blue;B4554;T226
PR41927;68748653;Santos;Black;B3805;T313
PR41928;02064455;Hart;Yellow;B4696;T249
PR41929;78561859;Thompson;Brown;B5033;T246
PR41930;41148764;Sanchez;Blue;B5745;T309
PR41931;20223443;Pate;Black;B2417;T256
PR41932;05407011;Green;Black;B5616;T268
PR41933;24671307;Goldman;Green;B4930;T109
PR41934;84217032;Rosas;Red;B3827;T263
PR41935;89955461;Dixon;Black;B4727;T239
PR41936;29546757;Cunningham;Blue;B4289;T224
PR41937;11902715;Pruett;Blue;B2588;T312
PR41938;35793285;Hudson;Green;B3922;T305
PR41939;47914351;Reed;Blue;B4118;T248
PR41940;36330847;Delossantos;Blue;B3165;T168
PR41941;09077638;Black;Orange;B4715;T276
PR41942;20952766;Szymanski;Purple;B3049;T222
PR41943;85128860;Reynosa;Brown;B3951;T225
PR41944;63728594;Danielson;Red;B2860;T194
PR41945;85369430;Overlock;Purple;B3151;T326
PR41946;13299719;Nunley;Blue;B3462;T244
PR41947;30510675;Gomez;Purple;B4167;T312
PR41948;53701265;Patterson;Black;B2636;T302
PR41949;99914505;Jensen;Blue;B4972;T306
PR41950;78579745;Reyes;Purple;B2195;T203
PR41951;04410857;Brakebill;Blue;B5404;T188
PR41952;42734280;Gordon;Purple;B3548;T185
PR41953;91818180;Perez;Green;B4212;T331
PR41954;65695310;Johnson;Purple;B5146;T213
PR41955;64553060;Antle;Blue;B3918;T281
PR41956;17344991;Pearl;Black;B6100;T234
PR41957;10489249;Jones;Green;B4266;T280
PR41958;78750844;Ferrell;Blue;B2799;T273
PR41959;79254013;Wheeler;Blue;B3341;T215
PR41960;40780687;Arguelles;Blue;B4310;T315
PR41961;72925932;Spadaro;Blue;B2850;T231
PR41962;31420903;Bone;Green;B4029;T309
PR41963;59188701;Kemble;Blue;B4518;T263
PR41964;33618176;Walters;Blue;B4318;T227
PR41965;52294837;Keller;Green;B2068;T172
PR41966;23254861;Arroyo;Purple;B2771;T100
PR41967;89578660;Labelle;Green;B5108;T254
PR44532;12295727;Hungerford;Purple;B4029;T189
PR44533;21970394;Perez;Red;B4188;T280
PR44534;39448710;Henderson;Blue;B2998;T365
PR44535;29126056;Campbell;Blue;B5459;T155
PR44536;25735536;Lowery;Green;B4801;T215
PR44537;23559858;Kellum;Red;B4020;T280
PR44538;76974214;Holifield;Blue;B3566;T307
PR44539;16567060;Cordova;Black;B5207;T303
PR44540;64730001;Atkins;Blue;B4350;T212
PR44541;51343919;Verret;Blue;B3295;T204
PR44542;11289445;Hancock;Green;B4714;T219
PR44543;33334951;Barton;Black;B3822;T191
PR44544;19256381;Walters;Blue;B6084;T309
PR44545;51184621;Farmer;Blue;B5322;T284
PR44546;75993055;Burroughs;Silver;B3528;T292
PR44547;07969900;Blood;Red;B4455;T332
PR44548;12945678;Spicer;Blue;B4480;T224
PR44549;23422676;Lugo;Blue;B4419;T153
PR44550;82533780;Haynes;Blue;B2729;T257
PR44551;76859016;Cooper;Yellow;B4044;T226
PR44552;79353609;Ziegler;Red;B3201;T265
PR44553;76253322;Briggs;Blue;B6437;T347
PR44554;90956968;Walker;Orange;B4339;T331
PR44555;08913918;Miller;Yellow;B3637;T240
PR44556;01900301;Delgado;Green;B4232;T345
PR44557;58717898;Parris;Blue;B3742;T353
PR44558;35492833;Whitten;Blue;B4407;T178
PR44559;93341809;Araiza;Blue;B3240;T229
PR44560;81761598;Lyles;Blue;B3066;T237
PR44561;63567735;Godley;Brown;B5097;T218
PR44562;75047551;Ford;Blue;B4112;T306
PR44563;80133009;Stafford;Blue;B4159;T245
PR44564;28472024;Roman;Blue;B4257;T244
PR44565;31040970;Mathis;Blue;B4483;T174
PR44566;74016461;Hutchings;Blue;B4376;T249
PR44567;72059530;Green;Blue;B3146;T203
PR44568;57477104;Mills;Blue;B5078;T176
PR44569;55044657;James;Blue;B3980;T236
PR44570;76961377;Ha;Blue;B4314;T235
PR44571;48709091;Sullivan;Blue;B4748;T311
PR44572;22531969;Smith;Blue;B3483;T240
PR44573;43432006;Samuel;Black;B3796;T305
PR44574;02269969;Artis;Purple;B4405;T384
PR44575;28578594;Bentley;Green;B3268;T262
PR44576;19961006;Bradley;Blue;B4025;T236
PR44577;16615419;Scott;Black;B5838;T281
PR44578;47461430;Rimmer;Yellow;B2535;T199
PR44579;82142643;Austin;Green;B3952;T267
PR44580;85560114;Arruda;Red;B4466;T183
PR44581;84081052;Overman;Blue;B4079;T165
PR44582;54248235;Chaney;Blue;B4311;T153
PR44583;36165972;Lawrence;Yellow;B2627;T307
PR44584;98693206;Woods;Blue;B2128;T329
PR44585;34473555;Kelly;Black;B0982;T337
PR44586;91631434;Cheney;Green;B4849;T230
PR44587;48716334;Howes;Red;B4096;T269
PR44588;87584611;Flynn;Red;B4366;T215
PR44589;66531651;Broadnax;Blue;B2684;T301
PR44590;91211543;Breeden;Blue;B4951;T234
PR44591;31089303;Sluss;Green;B5622;T225
PR44592;74134531;Cole;Purple;B2997;T216
PR44593;95576619;Davis;Silver;B3201;T175
PR44594;58774795;Emmons;Purple;B3544;T252
PR44595;29711792;Hansen;Blue;B4365;T275
PR44596;31896006;Martin;Blue;B3990;T244
PR44597;48276337;Cox;Blue;B3916;T265
PR44598;80953752;Todd;Blue;B6122;T315
PR44599;61192419;Beeman;Blue;B4485;T261
PR44600;52005722;Ross;Blue;B4228;T274
PR44601;44672554;Lui;Blue;B4426;T427
PR44602;17063222;Campos;Black;B6133;T184
PR44603;49724238;Ramirez;Blue;B4468;T364
PR44604;57527492;Dewoody;Blue;B3288;T223
PR44605;65677477;Ostby;Green;B4726;T201
PR44606;20661437;Patton;Blue;B5455;T308
PR44607;50803507;Choudhury;Green;B4386;T288
PR44608;36832825;Rusk;Blue;B3937;T315
PR44609;06515319;Richardson;Orange;B5097;T200
PR44610;22246329;Randall;Blue;B3800;T290
PR44611;44603987;Evans;Orange;B4916;T220
PR44612;60999878;Ragsdale;Purple;B4650;T193
PR44613;16993345;Owens;Black;B3213;T286
PR44614;59072493;Ferguson;Green;B4157;T260
PR44615;52107671;Patterson;Blue;B4194;T347
PR44616;42487353;Wright;Brown;B3614;T263
PR44617;94216018;Harvey;Black;B4198;T357
PR44618;31328209;Dougherty;Blue;B5563;T343
PR44619;91005180;Wynn;Purple;B2741;T171
PR44620;87716767;Smith;Green;B4197;T235
PR44621;49955795;Davis;Yellow;B3484;T373
PR44622;85481864;Key;Blue;B4310;T241
PR44623;48115443;Barbee;Orange;B5148;T301
PR44624;56596683;Lucey;Blue;B3467;T202
PR44625;31036896;Garlick;Black;B4821;T301
PR44626;47668847;Celis;Brown;B3435;T285
PR44627;26741938;Gay;Green;B4464;T223
PR44628;22817622;Dawson;Blue;B3754;T371
PR44629;79679866;Thompson;Blue;B4770;T214
PR44630;30694820;Pilkington;Black;B3802;T309
PR44631;25160277;Fullmer;Red;B3153;T157
PR44632;85923339;Barrett;White;B4185;T211
PR44633;65084025;Medina;Blue;B4009;T206
PR44634;92051985;Park;Black;B4503;T202
PR44635;65270623;Albert;Red;B4945;T262
PR44636;56115939;Fulton;Blue;B3724;T205
PR44637;50149632;Santoro;Blue;B4957;T198
PR44638;12612745;Johnson;Blue;B3560;T341
PR44639;84530443;Kern;Blue;B2917;T313
PR44640;19873870;Nishimura;Red;B4188;T345
PR44641;12255790;Anderson;Blue;B3186;T125
PR44642;49198786;Beck;Blue;B4511;T285
PR44643;46735673;Silveira;Red;B3151;T205
PR44644;95760757;Reid;Silver;B2902;T200
PR44645;44196589;Benally;Green;B5478;T266
PR44646;07392031;Villeneuve;Blue;B2798;T337
PR44647;46284704;Minton;Blue;B3159;T290
PR44648;55556607;Hornsby;Red;B2943;T324
PR44649;27626301;Townsend;Blue;B5740;T248
PR44650;53749196;Stalker;Blue;B3874;T322
PR44651;58574361;Moore;Purple;B3986;T226
PR44652;47181073;Davila;Brown;B4392;T214
PR44653;10388652;Barkman;White;B3844;T234
PR44654;57899498;Chavez;Green;B3715;T128
PR44655;38926805;Esquivel;Purple;B3771;T183
PR44656;20511604;Thomas;Green;B5192;T270
PR44657;70259449;Lyon;Black;B3501;T272
PR44658;50849858;Bradley;Black;B4031;T173
PR44659;04647872;McCarter;Blue;B4279;T316
PR44660;43815439;Kersten;Orange;B3982;T280
PR44661;30172345;Wood;Red;B4792;T192
PR44662;46472877;Carico;Blue;B3458;T212
PR44663;30265210;Trujillo;Green;B3654;T345
PR44664;21607454;Morones;Blue;B2625;T357
PR44665;49626512;Tenney;Blue;B2813;T349
PR44666;41858623;Webb;Black;B2647;T320
PR44667;61865958;Garmon;Blue;B3824;T348
PR44668;04923866;Lindsay;Blue;B2729;T221
PR44669;74692750;Kenworthy;Red;B3421;T184
PR44670;62295697;Harder;Green;B2977;T222
PR44671;83687238;Clark;White;B2168;T206
PR44672;08460866;George;Black;B4083;T289
PR44673;31957770;Raymond;Purple;B3760;T263
PR44674;73564056;Clark;Blue;B3384;T198
PR44675;05844106;Bates;Red;B2977;T273
PR44676;93529244;Bruns;White;B4582;T222
PR44677;85719465;Williams;Blue;B2843;T231
PR44678;25560783;Noel;Blue;B4262;T258
PR44679;75524142;Titus;Brown;B4400;T240
PR44680;81494950;Kovach;Blue;B3807;T276
PR44681;03234165;Lambert;Blue;B5169;T368
PR44682;08070983;Shaw;Green;B6147;T212
PR44683;29867185;Manning;Green;B4835;T253
PR44684;24491990;Diamond;Purple;B3804;T309
PR44685;71985460;Rich;Purple;B4304;T269
PR44686;03368409;Dunston;Blue;B5083;T233
PR44687;42705165;Barrera;Blue;B5890;T148
PR44688;68767230;Shaw;Blue;B2817;T227
PR44689;54956034;Solis;Blue;B5366;T348
PR44690;72434667;Niemi;Brown;B2689;T242
PR44691;03322310;Miller;Green;B5082;T306
PR44692;88651599;Jimenez;Orange;B3492;T227
PR44693;18159691;Quillen;Purple;B4662;T219
PR44694;70640589;Hunt;Blue;B5160;T339
PR44695;83263764;Brown;Green;B4649;T223
PR44696;83397470;Fisher;Blue;B4022;T352
PR44697;01547840;Starks;Purple;B4148;T302
PR44698;51407295;Hardman;Blue;B4249;T298
PR44699;21458677;Noel;Purple;B1968;T293
PR44700;45934266;Harp;Red;B3937;T333
PR44701;10710631;Browder;Blue;B4925;T389
PR44702;85106183;Munoz;Red;B4471;T350
PR44703;26514295;Bruss;Black;B5229;T264
PR44704;02399371;Drummond;Black;B2468;T327
PR44705;59769398;Coffey;Purple;B4428;T319
PR44706;45105863;Muhammad;Red;B4365;T109
PR44707;19709125;Gray;Black;B3349;T246
PR44708;76391744;Jolin;Black;B4647;T232
PR44709;59913316;Oshields;Green;B3357;T282
PR44710;27281734;Kohl;Green;B4272;T298
PR44711;54120874;Long;Blue;B5873;T278
PR44712;16960863;Hanley;Green;B6123;T250
PR44713;35670454;Bolden;Green;B3768;T288
PR44714;47108437;Richardson;Blue;B3531;T225
PR44715;92294697;Wilson;Blue;B3356;T304
PR36114;21974723;Hackbarth;Purple;B2784;T280
PR36115;22786990;Rau;Blue;B2682;T270
PR36116;32696126;Sthilaire;Red;B4313;T283
PR36117;37209238;Fuller;Red;B2959;T196
PR36118;37800019;Nadeau;Green;B4022;T139
PR36119;46378191;Michaels;Blue;B5715;T330
PR36120;89479388;Flanagan;Blue;B2925;T249
PR36121;78137185;Bills;Blue;B3443;T293
PR36122;47013353;Baron;Purple;B4100;T235
PR36123;44846198;Griffin;Blue;B3796;T187
PR36124;56206678;Francois;Blue;B3535;T189
PR36125;51426672;Borowski;Green;B4528;T322
PR36126;16538805;Session;Silver;B2644;T278
PR36127;34165759;Pearson;Blue;B4988;T218
PR36128;31194932;Kuhn;Red;B4069;T264
PR36129;03453107;Lucas;Blue;B3418;T360
PR36130;07038905;Swims;White;B3602;T227
PR36131;72224041;Donahue;Blue;B5016;T377
PR36132;36219689;Birdsong;Black;B3956;T338
PR36133;66956950;Wood;Blue;B3750;T289
PR36134;66407113;Gum;Blue;B4556;T254
PR36135;11716631;Davie;Purple;B5023;T276
PR36136;48325030;Meyer;Blue;B2862;T174
PR36137;15276493;Hellwig;Green;B4382;T314
PR36138;29177562;Leverett;Brown;B2380;T170
PR36139;15314134;Mastin;Purple;B3154;T270
PR36140;62159901;Horn;Blue;B3688;T239
PR36141;45656652;Sae;Green;B3604;T263
PR36142;65374894;Caldwell;Green;B3485;T126
PR36143;97858286;Johnston;Blue;B4492;T346
PR36144;27109271;Johnson;Blue;B3028;T369
PR36145;15724542;Riedel;Purple;B3806;T294
PR36146;18266214;Price;Purple;B3701;T255
PR36147;09298237;Lewis;Blue;B5231;T293
PR36148;53024696;Elliot;Purple;B3905;T253
PR36149;98145080;Torres;Blue;B6056;T276
PR36150;30863903;Middleton;Black;B4535;T313
PR36151;06046348;Rose;Orange;B3258;T120
PR36152;05304630;Godwin;Purple;B3076;T326
PR36153;65513400;Spinney;Blue;B4071;T221
PR36154;63151504;Hutchings;Green;B2722;T277
PR36155;96349723;Jones;Blue;B4726;T357
PR36156;09267362;Oswald;Green;B4465;T151
PR36157;02996915;Kline;Blue;B3604;T319
PR36158;80158028;Cook;Blue;B4602;T250
PR36159;46531890;Paris;Blue;B5602;T232
PR36160;48758105;Youngman;Red;B3621;T395
PR36161;49299321;Nathanson;Blue;B3859;T159
PR36162;17544603;Campbell;Purple;B4539;T308
PR36163;70447903;Agee;Red;B4426;T312
PR36164;09520001;Rutledge;Green;B4421;T221
PR36165;17491765;Wilson;Orange;B4162;T298
PR36166;69940924;Welch;Red;B4197;T279
PR36167;59082942;Mast;Black;B3978;T289
PR36168;97463640;Lynch;Blue;B4726;T198
PR36169;50623671;Robinson;Orange;B4092;T255
PR36170;74032903;King;Purple;B4710;T273
PR36171;21301806;Rainer;Blue;B3403;T244
PR36172;72232922;Smith;Purple;B4725;T269
PR36173;82936653;Harris;Red;B4599;T126
PR36174;09490804;Duncan;Blue;B2982;T393
PR36175;05764987;Wolford;Purple;B3424;T204
PR36176;10606550;Montano;Blue;B4554;T155
PR36177;03593690;Lupo;Green;B2640;T260
PR36178;43906282;Wild;Blue;B3947;T213
PR36179;21535202;Lamb;Blue;B4772;T189
PR36180;48458747;Donald;Blue;B4195;T164
PR36181;70650405;King;Red;B5305;T228
PR36182;47626812;Bauer;Black;B2718;T228
PR36183;88485783;Vogel;Silver;B3211;T185
PR36184;67998821;Ramirez;Blue;B2904;T291
PR36185;05116062;Ramsey;Black;B4193;T280
PR36186;10144792;Givan;Blue;B3733;T288
PR36187;88429025;Andreasen;Blue;B4697;T311
PR36188;37862399;Curtis;Blue;B3026;T239
PR36189;83168077;Owens;Green;B4758;T323
PR36190;30344828;Cruise;Blue;B6130;T187
PR36191;91634519;Waymire;Purple;B4685;T264
PR36192;21459915;Bevan;Blue;B3234;T295
PR36193;70890350;Prince;Red;B4714;T368
PR36194;19748875;Manning;Green;B2889;T125
PR36195;25669282;Wells;Blue;B5634;T335
PR36196;13998684;Smith;Blue;B3993;T300
PR36197;49128961;Williams;Orange;B3960;T245
PR36198;11956606;McKinney;Blue;B4516;T249
PR36199;14505074;Matthews;Brown;B3325;T231
PR36200;81823629;Byram;Red;B3054;T305
PR36201;17203810;Palos;Black;B4881;T143
PR36202;01756953;Ernest;Green;B3140;T184
PR36203;72761733;Adair;Purple;B5134;T232
PR36204;72367097;Croll;Blue;B2409;T336
PR36205;85285819;Bunch;Green;B4560;T282
PR36206;04036503;Spoon;Blue;B5345;T390
PR36207;42729226;Justice;Purple;B1724;T290
PR36208;37878928;Tran;Blue;B4647;T336
PR36209;14739941;Nowlin;Blue;B4178;T248
PR36210;95763280;Blackwell;Yellow;B4566;T305
PR36211;86727235;Akins;Green;B4829;T324
PR36212;80907077;Guerin;Red;B4452;T304
PR36213;13077200;Quintanilla;Blue;B3215;T310
PR36214;31620047;Stout;Blue;B3213;T250
PR36215;63892817;Burt;Blue;B5143;T206
PR36216;93667468;Pyne;Blue;B4350;T247
PR36217;84194777;Evans;Black;B2879;T229
PR36218;47482737;Pelkey;Green;B4898;T157
PR36219;43279520;Arnold;Blue;B4418;T277
PR36220;86504538;Kennedy;Brown;B3675;T338
PR36221;59567437;Robbins;Orange;B4108;T157
PR36222;19478174;Tsosie;Blue;B3152;T269
PR36223;52444475;Trantham;Blue;B4882;T254
PR36224;81129526;Waddell;Blue;B3914;T218
PR36225;09569257;Park;Yellow;B2968;T252
PR36226;74749696;Garrow;Green;B3721;T263
PR36227;46141781;Mitchell;Purple;B3293;T256
PR36228;22089528;Yerger;Blue;B4366;T238
PR36229;51178522;Marino;Purple;B4073;T335
PR36230;95058441;Hunter;Purple;B2954;T264
PR36231;32024722;Harris;Black;B3142;T243
PR36232;51045770;Wagner;Blue;B2925;T370
PR36233;43961020;Spencer;Orange;B5239;T143
PR36234;77850139;Lester;White;B4408;T221
PR36235;87640555;Rogers;Purple;B5499;T190
PR36236;31122943;Husman;Blue;B3490;T284
PR36237;89996160;Whiten;Blue;B5119;T225
PR36238;82892741;Maldonado;Purple;B3782;T292
PR36239;55255432;Smith;Red;B3771;T171
PR36240;29983526;Ramirez;Blue;B2246;T151
PR36241;30350748;Pope;Green;B4357;T105
PR36242;62326712;Arnold;Black;B4317;T330
PR36243;05711046;Fletcher;Purple;B5657;T415
PR36244;94661064;Coakley;Blue;B3054;T295
PR36245;44854924;Vincent;Orange;B4191;T214
PR36246;83942883;Smith;Black;B4434;T319
PR36247;09913014;Bloomer;Blue;B5668;T286
PR36248;71804318;Leonard;White;B5062;T276
PR36249;51016275;Hunter;Blue;B4240;T243
PR36250;56413552;Ruiz;Black;B3618;T292
PR36251;96559320;Shook;Blue;B4347;T237
PR36252;38409129;Clark;Blue;B2368;T282
PR36253;73766915;Frank;Purple;B3183;T215
PR36254;09282406;Murrill;Blue;B4440;T313
PR36255;58879786;Kornegay;Blue;B3946;T261
PR36256;21175785;Hamilton;Red;B4841;T285
PR36257;89753375;Icenhour;Red;B2946;T289
PR36258;45614785;Belcher;Blue;B3368;T216
PR36259;41465616;Butterfield;Blue;B4604;T172
PR36260;04540166;Bunch;Purple;B5321;T360
PR36261;75649749;Mains;Red;B2839;T352
PR36262;71040940;Robinson;Black;B5131;T354
PR36263;15272144;Bennett;Brown;B3687;T290
PR36264;34628550;Knox;Green;B3204;T246
PR36265;05016288;Williams;Blue;B3824;T305
PR36266;32400814;Utt;Green;B2923;T334
PR36267;84331567;Jernigan;White;B4966;T292
PR36268;72302594;Stone;Blue;B5547;T225
PR36269;37997655;Hess;Blue;B4005;T355
PR36270;95728639;Hughley;Red;B3503;T204
PR36271;07285358;Lowery;Red;B3631;T248
PR36272;96426409;Massey;Blue;B3663;T304
PR36273;97247590;Garduno;Red;B5238;T238
PR36274;94124643;Borden;Black;B5349;T128
PR36275;62605723;Russell;Black;B4383;T234
PR36276;70745948;Swain;Blue;B4813;T286
PR36277;42256491;Brittain;Blue;B3787;T206
PR36278;75474765;Conti;Blue;B4141;T197
PR36279;87120298;Tilley;Silver;B3171;T270
PR36280;89343479;Nance;Red;B4426;T157
PR36281;24370835;Olsen;Blue;B4262;T210
PR36282;42041800;Guy;Green;B5373;T246
PR36283;46015027;Martin;Red;B4087;T256
PR36284;90444550;Burton;Red;B4308;T302
PR36285;75035845;Outland;Purple;B3747;T189
PR36286;48189488;Bradley;Blue;B3377;T231
PR36287;64976374;Hanson;Purple;B4597;T350
PR36288;13307751;Hamilton;Blue;B5167;T226
PR36289;00677428;Hunt;Blue;B4473;T292
PR36290;42971139;Rosenbloom;Green;B2797;T188
PR36291;93357188;Anstett;Black;B4489;T280
PR36292;93649348;Phillips;Blue;B3527;T354
PR36293;80114718;Batten;Orange;B4846;T182
PR36294;67918298;Valenzuela;Green;B5159;T254
PR36295;50880696;Kuykendall;Blue;B2884;T282
PR36296;94969649;Lemon;Purple;B3185;T200
PR39037;05507409;Beck;Red;B4267;T242
PR39038;20892869;Weldy;Green;B2491;T284
PR39039;98911515;Belt;Red;B5179;T296
PR39040;88346910;Anderson;Blue;B3464;T206
PR39041;07914464;Adam;White;B2970;T297
PR39042;54181996;Callahan;Black;B4789;T317
PR39043;70510272;Chmura;Blue;B4001;T297
PR39044;51683762;Gerst;Blue;B5274;T253
PR39045;99829574;Arnold;Brown;B5178;T106
PR39046;96213773;Richards;Black;B4991;T215
PR39047;82081542;Smith;Green;B3936;T240
PR39048;83264570;Rocha;Purple;B4268;T191
PR39049;34356020;Dixon;Green;B4829;T245
PR39050;90406522;Avis;Blue;B3578;T232
PR39051;33663167;Turner;Green;B4595;T271
PR39052;28849480;Abner;Blue;B2828;T153
PR39053;59612311;Jean;Purple;B3829;T256
PR39054;54625658;Rivers;Green;B3972;T271
PR39055;82432258;Adam;Purple;B3455;T249
PR39056;56986868;McCarter;Blue;B4457;T177
PR39057;75262092;Grenier;Green;B4403;T174
PR39058;27774614;Eddy;Orange;B4369;T317
PR39059;88311901;Ramos;Blue;B3531;T119
PR39060;57887086;Palazzo;Blue;B3228;T288
PR39061;90569970;Vaughn;Red;B3421;T296
PR39062;67088932;Ettinger;Blue;B5106;T283
PR39063;42914684;Yarbrough;Blue;B3215;T285
PR39064;76551932;Kaufman;Black;B3455;T282
PR39065;11478932;Johnson;Red;B3374;T241
PR39066;59864500;Nelson;Green;B2767;T274
PR39067;52223827;Tate;Purple;B5156;T295
PR39068;09954084;Lindsey;Blue;B3594;T219
PR39069;31742950;Lane;Purple;B3496;T293
PR39070;56989093;Walker;Black;B2743;T206
PR39071;02936658;Moore;Black;B4040;T222
PR39072;73648297;Proctor;Blue;B4023;T241
PR39073;75193524;Kerr;Blue;B2922;T220
PR39074;49533060;Odaniel;Blue;B3588;T171
PR39075;56885438;Wagner;Green;B3571;T263
PR39076;47903997;Gilliard;Blue;B4534;T214
PR39077;43684238;Cooper;Blue;B4030;T161
PR39078;85087180;Abe;Blue;B4661;T248
PR39079;40619043;Blocher;Blue;B5071;T266
PR39080;75467125;Colton;Blue;B3799;T282
PR39081;69031479;Park;Blue;B2791;T235
PR39082;24710536;Hoge;Blue;B3081;T293
PR39083;38147531;Beckett;Blue;B4160;T242
PR39084;96213513;Black;Yellow;B4936;T237
PR39085;31443195;Halls;Blue;B5255;T170
PR39086;09095880;Kent;Blue;B4990;T264
PR39087;58841790;Schade;Red;B4170;T186
PR39088;30846108;Smith;Blue;B4564;T308
PR39089;31137262;Alvarado;Green;B3060;T296
PR39090;88846388;McCoy;Blue;B3337;T302
PR39091;58396520;Lowell;Silver;B3723;T203
PR39092;19695510;Rich;Blue;B3704;T238
PR39093;70930947;Smith;Green;B4218;T270
PR39094;84061257;Knowlton;Blue;B4853;T312
PR39095;04274288;Andrews;Blue;B2543;T155
PR39096;33141026;Sattler;Blue;B3868;T262
PR39097;72571483;Werner;Blue;B3153;T217
PR39098;48686656;Martin;Blue;B5479;T356
PR39099;41435677;Luis;Blue;B4044;T221
PR39100;22829138;Temple;Purple;B5087;T379
PR39101;26298953;Parker;Blue;B4113;T244
PR39102;33823525;Williams;Black;B3000;T364
PR39103;16473895;Cooper;Blue;B2545;T258
