postal_code,address,city,country,,
220067,"ул.Советская,35",г. Минск,Беларусь,,
220065,"ул.Советская,33",г. Минск,Беларусь,,
220067,"ул.Советская,6",г. Минск,Беларусь,,
220092,"ул.Советская,49",г. Минск,Беларусь,,
220061,"ул.Советская,54",г. Минск,Беларусь,,
220062,"ул.Советская,40",г. Минск,Беларусь,,
220040,"ул.Советская,59",г. Минск,Беларусь,,
220080,"ул.Советская,61",г. Минск,Беларусь,,
220019,"ул.Советская,64",г. Минск,Беларусь,,
220032,"ул.Советская,2",г. Минск,Беларусь,,
220059,"ул.Советская,2",г. Минск,Беларусь,,
220031,"ул.Советская,69",г. Минск,Беларусь,,
220085,"ул.Советская,9",г. Минск,Беларусь,,
220029,"ул.Советская,65",г. Минск,Беларусь,,
220044,"ул.Советская,42",г. Минск,Беларусь,,
220070,"ул.Советская,41",г. Минск,Беларусь,,
220033,"ул.Советская,46",г. Минск,Беларусь,,
220044,"ул.Советская,23",г. Минск,Беларусь,,
220062,"ул.Советская,24",г. Минск,Беларусь,,
220016,"ул.Советская,5",г. Минск,Беларусь,,
220088,"ул.Советская,12",г. Минск,Беларусь,,
220062,"ул.Советская,68",г. Минск,Беларусь,,
220088,"ул.Советская,33",г. Гомель,Беларусь,,
220052,"ул.Советская,44",г. Гомель,Беларусь,,
220049,"ул.Советская,50",г. Гомель,Беларусь,,
220061,"ул.Советская,66",г. Гомель,Беларусь,,
220090,"ул.Советская,66",г. Гомель,Беларусь,,
220094,"ул.Советская,53",г. Гомель,Беларусь,,
220079,"ул.Советская,41",г. Гомель,Беларусь,,
220027,"ул.Советская,14",г. Гомель,Беларусь,,
220098,"ул.Советская,20",г. Гомель,Беларусь,,
220082,"ул.Советская,7",г. Гомель,Беларусь,,
220030,"ул.Советская,16",г. Гомель,Беларусь,,
220067,"ул.Советская,69",г. Гомель,Беларусь,,
220044,"ул.Советская,57",г. Гомель,Беларусь,,
220091,"ул.Советская,63",г. Гомель,Беларусь,,
220037,"ул.Советская,67",г. Гомель,Беларусь,,
220057,"ул.Советская,5",г. Гомель,Беларусь,,
220043,"ул.Советская,68",г. Гомель,Беларусь,,
220063,"ул.Советская,59",г. Гомель,Беларусь,,
220083,"ул.Советская,16",г. Гомель,Беларусь,,
220081,"ул.Советская,34",г. Гомель,Беларусь,,
220090,"ул.Советская,43",г. Гомель,Беларусь,,
220086,"ул.Советская,9",г. Гомель,Беларусь,,
220028,"ул.Советская,48",г. Гомель,Беларусь,,
220065,"ул.Советская,16",г. Гомель,Беларусь,,
220018,"ул.Советская,1",г. Гомель,Беларусь,,
220087,"ул.Советская,42",г. Гомель,Беларусь,,
220020,"ул.Советская,15",г. Гомель,Беларусь,,
220055,"ул.Советская,59",г. Гомель,Беларусь,,
220075,"ул.Советская,7",г. Гомель,Беларусь,,
220055,"ул.Советская,63",г. Гомель,Беларусь,,
220063,"ул.Советская,63",г. Гомель,Беларусь,,
220094,"ул.Советская,33",г. Гомель,Беларусь,,
220034,"ул.Советская,59",г. Гомель,Беларусь,,
220017,"ул.Советская,15",г. Гомель,Беларусь,,
220028,"ул.Советская,29",г. Гомель,Беларусь,,
220058,"ул.Советская,2",г. Гомель,Беларусь,,
220087,"ул.Советская,32",г. Гомель,Беларусь,,
220041,"ул.Советская,26",г. Гомель,Беларусь,,
220079,"ул.Советская,53",г. Гомель,Беларусь,,
220039,"ул.Советская,9",г. Гомель,Беларусь,,
220063,"ул.Советская,68",г. Гомель,Беларусь,,
220039,"ул.Советская,10",г. Гомель,Беларусь,,
220089,"ул.Советская,69",г. Гомель,Беларусь,,
220093,"ул.Советская,58",г. Гомель,Беларусь,,
220023,"ул.Советская,62",г. Гомель,Беларусь,,
220023,"ул.Советская,6",г. Гомель,Беларусь,,
220076,"ул.Советская,70",г. Гомель,Беларусь,,
220076,"ул.Советская,40",г. Гомель,Беларусь,,
220033,"ул.Советская,30",г. Гомель,Беларусь,,
220017,"ул.Советская,62",г. Гомель,Беларусь,,
220026,"ул.Советская,56",г. Гомель,Беларусь,,
220054,"ул.Советская,66",г. Гомель,Беларусь,,
220092,"ул.Советская,13",г. Гомель,Беларусь,,
220017,"ул.Советская,59",г. Гомель,Беларусь,,
220028,"ул.Советская,14",г. Гомель,Беларусь,,
220096,"ул.Советская,34",г. Гомель,Беларусь,,
220040,"ул.Советская,16",г. Гомель,Беларусь,,
220059,"ул.Советская,64",г. Гомель,Беларусь,,
220018,"ул.Советская,56",г. Гомель,Беларусь,,
220066,"ул.Советская,3",г. Гомель,Беларусь,,
220049,"ул.Советская,46",г. Гомель,Беларусь,,
220043,"ул.Советская,34",г. Гомель,Беларусь,,
220022,"ул.Советская,47",г. Гомель,Беларусь,,
220033,"ул.Советская,9",г. Гомель,Беларусь,,
220089,"ул.Советская,22",г. Гомель,Беларусь,,
220048,"ул.Советская,44",г. Гомель,Беларусь,,
220026,"ул.Советская,70",г. Гомель,Беларусь,,
220031,"ул.Советская,18",г. Гомель,Беларусь,,
220033,"ул.Советская,19",г. Гомель,Беларусь,,
220016,"ул.Советская,50",г. Гомель,Беларусь,,
220086,"ул.Советская,14",г. Гомель,Беларусь,,
220095,"ул.Советская,66",г. Гомель,Беларусь,,
220092,"ул.Советская,69",г. Гомель,Беларусь,,
220073,"ул.Советская,16",г. Гомель,Беларусь,,
220075,"ул.Советская,22",г. Гомель,Беларусь,,
220014,"ул.Советская,35",г. Гомель,Беларусь,,
220099,"ул.Советская,14",г. Гомель,Беларусь,,
220094,"ул.Советская,47",г. Гомель,Беларусь,,
220043,"ул.Советская,55",г. Гомель,Беларусь,,
220042,"ул.Советская,31",г. Гомель,Беларусь,,
220095,"ул.Советская,34",г. Гомель,Беларусь,,
220036,"ул.Советская,70",г. Гомель,Беларусь,,
220010,"ул.Советская,55",г. Гомель,Беларусь,,
220068,"ул.Советская,19",г. Гомель,Беларусь,,
220062,"ул.Советская,52",г. Гомель,Беларусь,,
220082,"ул.Советская,7",г. Гомель,Беларусь,,
220091,"ул.Советская,66",г. Гомель,Беларусь,,
220064,"ул.Советская,6",г. Гомель,Беларусь,,
220066,"ул.Советская,9",г. Гомель,Беларусь,,
220035,"ул.Советская,15",г. Гомель,Беларусь,,
220025,"ул.Советская,4",г. Гомель,Беларусь,,
220037,"ул.Советская,7",г. Гомель,Беларусь,,
220075,"ул.Советская,59",г. Гомель,Беларусь,,
220091,"ул.Советская,29",г. Гомель,Беларусь,,
220063,"ул.Советская,17",г. Гомель,Беларусь,,
220052,"ул.Советская,19",г. Гомель,Беларусь,,
220077,"ул.Советская,53",г. Гомель,Беларусь,,
220016,"ул.Советская,69",г. Гомель,Беларусь,,
220026,"ул.Советская,6",г. Гомель,Беларусь,,
220046,"ул.Советская,11",г. Гомель,Беларусь,,
220029,"ул.Советская,55",г. Гомель,Беларусь,,
220062,"ул.Советская,13",г. Гомель,Беларусь,,
